item_id,dept_id,Popularity,Volatility,Sparsity,product_name
FOODS_3_658,FOODS_3,1376,1.35,52.0,Organic Valley Peanut Butter (Creamy)
FOODS_1_014,FOODS_1,1364,1.02,40.0,Nature Valley Probiotic Drink
FOODS_3_345,FOODS_3,1364,2.31,88.0,Tyson Classic Cola 2L
FOODS_3_639,FOODS_3,1363,0.74,18.0,Quaker Black Beans (15oz)
FOODS_3_060,FOODS_3,1358,0.92,24.0,Stonyfield Fruit Snacks
FOODS_3_650,FOODS_3,1357,0.9,27.0,Horizon English Muffins
FOODS_3_073,FOODS_3,1355,0.0,100.0,Tyson Yellow Onions
FOODS_2_277,FOODS_2,1355,0.91,47.0,Kraft Frozen Mixed Berries
FOODS_2_224,FOODS_2,1354,1.37,49.0,Great Value Breakfast Burritos
FOODS_3_649,FOODS_3,1353,1.76,83.0,Tyson Fruit Snacks
FOODS_3_543,FOODS_3,1352,1.68,69.0,Quaker Spaghetti Noodles
FOODS_2_373,FOODS_2,1348,1.17,42.0,Kraft Mixed Vegetable Medley
FOODS_2_163,FOODS_2,1343,1.47,63.0,Nestle Mixed Vegetable Medley
FOODS_3_365,FOODS_3,1338,1.65,62.0,Annie's Instant Coffee
FOODS_1_101,FOODS_1,1337,2.41,56.0,Kraft Oat Milk (Barista Blend)
FOODS_3_429,FOODS_3,1333,0.66,19.0,Annie's Avocados (Hass)
FOODS_2_186,FOODS_2,1331,1.48,50.0,Horizon Pork Sausage Links
FOODS_2_001,FOODS_2,1329,1.39,47.0,Marketside Ground Beef (93% Lean)
FOODS_2_234,FOODS_2,1320,1.27,48.0,Horizon Raw Shrimp (Peeled)
FOODS_3_724,FOODS_3,1319,1.37,55.0,Kelloggs Yellow Onions
FOODS_3_733,FOODS_3,1317,1.22,42.0,Annie's Iceberg Lettuce
FOODS_3_457,FOODS_3,1316,1.1,34.0,Tyson Roasted Peanuts
FOODS_3_456,FOODS_3,1315,1.37,47.0,Chobani Chocolate Chip Cookies
FOODS_3_701,FOODS_3,1311,1.16,24.0,Annie's Black Beans (15oz)
FOODS_2_264,FOODS_2,1303,1.1,48.0,Chobani Raw Shrimp (Peeled)
FOODS_2_320,FOODS_2,1302,1.66,55.0,Great Value Hot Dogs (8ct)
FOODS_1_144,FOODS_1,1298,1.29,45.0,Great Value Chocolate Milk
FOODS_3_312,FOODS_3,1296,1.0,40.0,Chobani Sliced White Bread
FOODS_1_073,FOODS_1,1295,1.73,61.0,Tyson Orange Juice (No Pulp)
FOODS_3_492,FOODS_3,1292,1.23,36.0,Stonyfield Bagged Salad Mix
FOODS_3_677,FOODS_3,1291,1.29,56.0,Kraft Avocados (Hass)
FOODS_2_105,FOODS_2,1287,1.93,56.0,Tyson Meatball Sub Kit
FOODS_2_018,FOODS_2,1283,1.29,52.0,Organic Valley Tilapia Fillets
FOODS_3_554,FOODS_3,1282,2.0,69.0,Horizon Bagged Salad Mix
FOODS_1_191,FOODS_1,1279,1.43,45.0,Quaker Oat Milk (Barista Blend)
FOODS_3_815,FOODS_3,1275,2.36,62.0,Quaker Russet Potatoes (5lb)
FOODS_1_169,FOODS_1,1274,1.88,53.0,Tyson Swiss Cheese Slices
FOODS_3_709,FOODS_3,1265,3.38,38.0,Kraft Bagged Salad Mix
FOODS_3_114,FOODS_3,1252,0.88,43.0,Organic Valley Roma Tomatoes
FOODS_3_240,FOODS_3,1250,2.12,57.0,Great Value Roasted Peanuts
FOODS_3_157,FOODS_3,1249,1.21,40.0,Annie's Sliced White Bread
FOODS_2_335,FOODS_2,1248,1.31,43.0,Quaker Frozen Broccoli Florets
FOODS_2_004,FOODS_2,1246,1.06,34.0,Kelloggs Smoked Turkey Deli Slices
FOODS_3_826,FOODS_3,1245,2.66,38.0,Horizon Iceberg Lettuce
FOODS_2_308,FOODS_2,1240,1.37,79.0,Kelloggs Atlantic Salmon Fillet
FOODS_2_132,FOODS_2,1239,1.12,69.0,Kelloggs Frozen French Fries
FOODS_2_370,FOODS_2,1232,1.64,74.0,Organic Valley Honey Ham Slices
FOODS_3_420,FOODS_3,1231,2.05,70.0,Kelloggs Granola Bars (Oats)
FOODS_3_445,FOODS_3,1230,1.93,42.0,Annie's Yellow Onions
FOODS_1_188,FOODS_1,1230,1.21,30.0,Stonyfield Heavy Whipping Cream
FOODS_3_056,FOODS_3,1224,2.31,70.0,Chobani Green Seedless Grapes
FOODS_2_236,FOODS_2,1224,1.16,67.0,Stonyfield Pork Loin Chops
FOODS_2_188,FOODS_2,1222,2.31,77.0,Stonyfield Atlantic Salmon Fillet
FOODS_2_202,FOODS_2,1222,0.99,42.0,Horizon Ice Cream (Vanilla Bean)
FOODS_3_773,FOODS_3,1221,1.08,36.0,Kraft Fruit Snacks
FOODS_3_375,FOODS_3,1220,1.49,66.0,Dole Potato Chips (Classic)
FOODS_2_133,FOODS_2,1200,1.17,46.0,Kraft Mixed Vegetable Medley
FOODS_3_105,FOODS_3,1192,1.11,32.0,Tyson Tortilla Chips
FOODS_3_484,FOODS_3,1184,1.24,67.0,Kelloggs Black Beans (15oz)
FOODS_2_120,FOODS_2,1184,1.61,56.0,Chobani Chicken Breast (Boneless)
FOODS_2_011,FOODS_2,1181,1.48,59.0,Silk Beef Chuck Roast
FOODS_1_064,FOODS_1,1179,1.61,64.0,Great Value Unsalted Sweet Cream Butter
FOODS_3_778,FOODS_3,1177,1.52,60.0,Horizon Potato Chips (Classic)
FOODS_3_125,FOODS_3,1174,1.23,21.0,Annie's Red Gala Apples
FOODS_3_735,FOODS_3,1170,0.76,13.0,Quaker Chocolate Chip Cookies
FOODS_3_780,FOODS_3,1168,0.74,23.0,Stonyfield Baby Carrots Bag
FOODS_3_641,FOODS_3,1167,0.94,34.0,Marketside Roma Tomatoes
FOODS_2_314,FOODS_2,1166,1.31,52.0,Horizon Breakfast Burritos
FOODS_3_813,FOODS_3,1153,0.72,15.0,Annie's Peanut Butter (Creamy)
FOODS_2_206,FOODS_2,1146,1.11,29.0,Nature Valley Pork Loin Chops
FOODS_2_208,FOODS_2,1145,1.08,42.0,Great Value Frozen Peaches
FOODS_3_762,FOODS_3,1145,1.03,41.0,Horizon Canned Sweet Corn
FOODS_3_193,FOODS_3,1139,2.66,85.0,Marketside Peanut Butter (Creamy)
FOODS_3_416,FOODS_3,1139,0.82,38.0,Great Value Sparkling Water (Lime)
FOODS_2_235,FOODS_2,1137,1.01,41.0,Silk Frozen Lasagna
FOODS_3_621,FOODS_3,1132,1.0,16.0,Annie's Red Gala Apples
FOODS_2_058,FOODS_2,1130,1.37,68.0,Horizon Frozen Peaches
FOODS_3_437,FOODS_3,1126,1.28,46.0,Kraft Potato Chips (Classic)
FOODS_3_268,FOODS_3,1125,1.85,67.0,Stonyfield Iceberg Lettuce
FOODS_1_039,FOODS_1,1125,1.29,59.0,Dole Almond Milk (Unsweetened)
FOODS_1_186,FOODS_1,1121,1.11,45.0,Horizon String Cheese Snacks
FOODS_3_297,FOODS_3,1120,1.13,54.0,Tyson Canned Sweet Corn
FOODS_1_068,FOODS_1,1119,1.39,69.0,Kelloggs Heavy Whipping Cream
FOODS_3_552,FOODS_3,1119,0.84,30.0,Chobani Green Seedless Grapes
FOODS_3_396,FOODS_3,1118,1.07,39.0,Stonyfield Instant Coffee
FOODS_2_329,FOODS_2,1116,1.05,50.0,Tyson Veggie Burgers
FOODS_2_323,FOODS_2,1114,1.07,31.0,Nestle Salami Trio
FOODS_2_169,FOODS_2,1111,2.33,84.0,Tyson Turkey Bacon
FOODS_3_518,FOODS_3,1107,1.27,46.0,General Mills Chocolate Chip Cookies
FOODS_2_031,FOODS_2,1106,1.3,81.0,Quaker Ground Beef (93% Lean)
FOODS_3_550,FOODS_3,1101,1.3,46.0,General Mills Roasted Peanuts
FOODS_2_213,FOODS_2,1100,1.48,72.0,Kraft Beef Patties (1/4 lb)
FOODS_3_049,FOODS_3,1099,1.05,45.0,Marketside Canned Sweet Corn
FOODS_3_717,FOODS_3,1085,1.81,65.0,Annie's Classic Cola 2L
FOODS_3_358,FOODS_3,1085,1.18,53.0,General Mills Granola Bars (Oats)
FOODS_3_425,FOODS_3,1079,1.94,61.0,Tyson Chocolate Chip Cookies
FOODS_2_249,FOODS_2,1078,0.97,18.0,Tyson Frozen Chicken Nuggets
FOODS_3_401,FOODS_3,1076,1.37,65.0,Marketside Fruit Snacks
FOODS_1_134,FOODS_1,1076,1.01,41.0,General Mills Probiotic Drink
FOODS_3_506,FOODS_3,1074,1.87,74.0,Horizon White Rice (2lb)
FOODS_2_260,FOODS_2,1069,1.16,45.0,Kelloggs Hot Dogs (8ct)
FOODS_3_161,FOODS_3,1069,1.18,63.0,Marketside Whole Wheat Bread
FOODS_2_295,FOODS_2,1066,0.98,57.0,Dole Frozen Lasagna
FOODS_3_802,FOODS_3,1062,1.72,66.0,Organic Valley Bagged Salad Mix
FOODS_3_198,FOODS_3,1049,1.65,73.0,General Mills Tortilla Chips
FOODS_2_332,FOODS_2,1048,1.79,64.0,Stonyfield Frozen Pepperoni Pizza
FOODS_2_358,FOODS_2,1046,1.31,80.0,General Mills Frozen Peaches
FOODS_2_203,FOODS_2,1042,1.07,43.0,Silk Salami Trio
FOODS_2_394,FOODS_2,1040,1.06,57.0,Horizon Smoked Turkey Deli Slices
FOODS_3_247,FOODS_3,1037,1.57,43.0,Dole English Muffins
FOODS_2_130,FOODS_2,1031,1.41,37.0,Organic Valley Honey Ham Slices
FOODS_3_390,FOODS_3,1028,0.74,20.0,General Mills Canned Sweet Corn
FOODS_2_069,FOODS_2,1027,1.9,60.0,Kraft Frozen Chicken Nuggets
FOODS_3_447,FOODS_3,1027,0.0,79.0,Quaker Sparkling Water (Lime)
FOODS_2_392,FOODS_2,1026,0.98,44.0,Chobani Frozen Pepperoni Pizza
FOODS_1_119,FOODS_1,1022,2.1,64.0,Dole Whipped Topping
FOODS_2_110,FOODS_2,1022,1.15,33.0,Nature Valley Hot Dogs (8ct)
FOODS_3_104,FOODS_3,1017,0.98,30.0,Chobani Yellow Onions
FOODS_2_053,FOODS_2,1014,1.48,65.0,Kraft Salami Trio
FOODS_3_275,FOODS_3,1013,3.01,86.0,Nestle Bagged Salad Mix
FOODS_3_235,FOODS_3,1008,1.47,65.0,Silk Canned Sweet Corn
FOODS_3_341,FOODS_3,1006,2.07,76.0,Kraft Organic Bananas (Bunch)
FOODS_3_166,FOODS_3,1005,0.71,17.0,General Mills Yellow Onions
FOODS_3_085,FOODS_3,1001,1.0,28.0,Kraft Roasted Peanuts
FOODS_2_215,FOODS_2,995,1.47,32.0,Dole Frozen Broccoli Florets
FOODS_3_204,FOODS_3,991,1.51,55.0,Stonyfield Canned Sweet Corn
FOODS_3_427,FOODS_3,988,1.49,62.0,Silk Instant Coffee
FOODS_2_366,FOODS_2,983,2.31,66.0,Nature Valley Pork Sausage Links
FOODS_2_140,FOODS_2,980,0.81,17.0,Stonyfield Hot Dogs (8ct)
FOODS_3_642,FOODS_3,979,1.13,31.0,Organic Valley Chocolate Chip Cookies
FOODS_3_640,FOODS_3,974,1.27,20.0,Great Value Iceberg Lettuce
FOODS_3_340,FOODS_3,971,0.92,32.0,Kelloggs English Muffins
FOODS_2_343,FOODS_2,971,1.11,29.0,Dole Mixed Vegetable Medley
FOODS_1_197,FOODS_1,967,2.49,84.0,Kraft Margarine Tub
FOODS_3_408,FOODS_3,964,2.65,83.0,Chobani Baby Carrots Bag
FOODS_3_719,FOODS_3,964,1.33,41.0,Quaker Whole Wheat Bread
FOODS_1_081,FOODS_1,960,1.48,55.0,Marketside Pepper Jack Cubes
FOODS_3_158,FOODS_3,958,1.88,67.0,Nature Valley Potato Chips (Classic)
FOODS_3_522,FOODS_3,957,2.95,83.0,Horizon Avocados (Hass)
FOODS_3_637,FOODS_3,954,0.99,45.0,Annie's Granola Bars (Oats)
FOODS_3_047,FOODS_3,953,2.76,52.0,Quaker Spaghetti Noodles
FOODS_3_044,FOODS_3,948,1.48,39.0,Stonyfield Sparkling Water (Lime)
FOODS_3_216,FOODS_3,947,1.39,62.0,Chobani English Muffins
FOODS_3_218,FOODS_3,946,0.83,60.0,Horizon Red Gala Apples
FOODS_3_667,FOODS_3,945,1.39,58.0,Silk Spaghetti Noodles
FOODS_1_114,FOODS_1,943,1.38,58.0,Organic Valley Chocolate Milk
FOODS_3_031,FOODS_3,938,1.31,34.0,Quaker Organic Bananas (Bunch)
FOODS_1_125,FOODS_1,935,0.99,38.0,Annie's Cheddar Cheese Block
FOODS_3_309,FOODS_3,934,1.44,63.0,Kraft English Muffins
FOODS_3_821,FOODS_3,933,1.42,45.0,Kraft Marinara Pasta Sauce
FOODS_1_075,FOODS_1,930,1.61,67.0,Silk Liquid Egg Whites
FOODS_3_061,FOODS_3,929,1.19,39.0,Annie's English Muffins
FOODS_2_205,FOODS_2,928,1.74,82.0,Annie's Frozen Lasagna
FOODS_3_754,FOODS_3,917,1.29,63.0,Organic Valley White Rice (2lb)
FOODS_2_387,FOODS_2,917,0.78,11.0,Nestle Breaded Fish Sticks
FOODS_3_419,FOODS_3,917,1.61,64.0,Nestle Spaghetti Noodles
FOODS_2_278,FOODS_2,916,1.21,50.0,General Mills Atlantic Salmon Fillet
FOODS_3_272,FOODS_3,915,1.28,37.0,Great Value Instant Coffee
FOODS_3_244,FOODS_3,912,1.18,46.0,Kelloggs Bagged Salad Mix
FOODS_2_336,FOODS_2,911,1.45,75.0,Great Value Pork Sausage Links
FOODS_1_118,FOODS_1,909,1.64,51.0,General Mills Parmesan Shaker
FOODS_2_350,FOODS_2,889,1.14,67.0,Nature Valley Hot Dogs (8ct)
FOODS_2_012,FOODS_2,888,2.05,73.0,Stonyfield Frozen French Fries
FOODS_3_567,FOODS_3,882,2.18,74.0,Dole Russet Potatoes (5lb)
FOODS_3_647,FOODS_3,874,2.33,95.0,Dole Bagged Salad Mix
FOODS_1_030,FOODS_1,873,1.73,77.0,Nature Valley Whole Milk (1 gal)
FOODS_2_066,FOODS_2,869,0.0,94.0,Organic Valley Pork Sausage Links
FOODS_2_122,FOODS_2,867,1.26,44.0,Horizon Frozen Pepperoni Pizza
FOODS_2_305,FOODS_2,865,2.18,83.0,Marketside Frozen Broccoli Florets
FOODS_3_630,FOODS_3,864,1.7,76.0,General Mills White Rice (2lb)
FOODS_3_173,FOODS_3,861,1.7,44.0,Annie's Canned Sweet Corn
FOODS_2_331,FOODS_2,860,1.87,59.0,Silk Ground Beef (93% Lean)
FOODS_3_055,FOODS_3,852,1.14,41.0,Dole Instant Coffee
FOODS_3_179,FOODS_3,849,1.13,44.0,Nestle Instant Coffee
FOODS_3_251,FOODS_3,848,0.76,31.0,Silk Potato Chips (Classic)
FOODS_3_188,FOODS_3,845,1.56,66.0,Stonyfield Sliced White Bread
FOODS_3_763,FOODS_3,845,2.68,76.0,Silk Black Beans (15oz)
FOODS_3_402,FOODS_3,839,1.27,53.0,Organic Valley English Muffins
FOODS_2_227,FOODS_2,834,2.99,63.0,Nestle Frozen Waffles
FOODS_3_623,FOODS_3,829,1.29,63.0,Quaker Potato Chips (Classic)
FOODS_2_180,FOODS_2,827,1.26,44.0,Kelloggs Chicken Breast (Boneless)
FOODS_3_710,FOODS_3,823,1.35,61.0,General Mills Pretzels
FOODS_1_050,FOODS_1,820,1.31,48.0,Organic Valley Vanilla Bean Yogurt
FOODS_1_078,FOODS_1,806,1.28,47.0,Nature Valley Shredded Mozzarella
FOODS_3_147,FOODS_3,805,1.71,52.0,Nestle Roasted Peanuts
FOODS_3_323,FOODS_3,799,1.51,53.0,Nestle Sparkling Water (Lime)
FOODS_2_113,FOODS_2,799,2.01,67.0,Marketside Salami Trio
FOODS_3_379,FOODS_3,798,3.07,74.0,Silk Peanut Butter (Creamy)
FOODS_3_421,FOODS_3,797,2.05,77.0,Kraft Canned Sweet Corn
FOODS_2_045,FOODS_2,796,1.71,79.0,Annie's Meatball Sub Kit
FOODS_1_158,FOODS_1,794,3.67,92.0,Nature Valley Heavy Whipping Cream
FOODS_3_072,FOODS_3,783,0.79,34.0,Chobani White Rice (2lb)
FOODS_2_338,FOODS_2,781,0.8,23.0,Organic Valley Atlantic Salmon Fillet
FOODS_3_777,FOODS_3,780,3.67,54.0,Tyson Sliced White Bread
FOODS_3_278,FOODS_3,779,1.04,22.0,General Mills English Muffins
FOODS_2_084,FOODS_2,778,1.48,33.0,Kelloggs Raw Shrimp (Peeled)
FOODS_2_269,FOODS_2,777,1.87,82.0,Annie's Veggie Burgers
FOODS_1_034,FOODS_1,775,1.76,56.0,Organic Valley Unsalted Sweet Cream Butter
FOODS_3_270,FOODS_3,769,0.86,20.0,Nature Valley Chocolate Chip Cookies
FOODS_2_290,FOODS_2,768,1.39,45.0,Organic Valley Hot Dogs (8ct)
FOODS_2_032,FOODS_2,766,1.4,87.0,Great Value Frozen Pepperoni Pizza
FOODS_3_758,FOODS_3,761,3.03,58.0,General Mills Honey Nut Cereal
FOODS_2_148,FOODS_2,758,1.74,73.0,Kelloggs Frozen Peaches
FOODS_3_003,FOODS_3,753,0.8,45.0,Nestle Potato Chips (Classic)
FOODS_3_619,FOODS_3,753,1.07,52.0,Silk English Muffins
FOODS_2_355,FOODS_2,753,1.71,49.0,Nestle Frozen Lasagna
FOODS_2_228,FOODS_2,749,1.74,68.0,Kelloggs Tilapia Fillets
FOODS_3_262,FOODS_3,746,1.15,36.0,General Mills Honey Nut Cereal
FOODS_1_199,FOODS_1,746,1.21,74.0,Dole Swiss Cheese Slices
FOODS_3_360,FOODS_3,743,1.95,68.0,Chobani Black Beans (15oz)
FOODS_3_527,FOODS_3,743,1.15,56.0,Quaker Organic Bananas (Bunch)
FOODS_2_037,FOODS_2,739,2.1,68.0,Kraft Frozen Mixed Berries
FOODS_3_006,FOODS_3,733,1.15,36.0,General Mills Whole Wheat Bread
FOODS_2_095,FOODS_2,732,0.94,32.0,Quaker Frozen Broccoli Florets
FOODS_2_292,FOODS_2,732,1.43,88.0,Kelloggs Ice Cream (Vanilla Bean)
FOODS_3_040,FOODS_3,728,1.43,49.0,Chobani Russet Potatoes (5lb)
FOODS_3_556,FOODS_3,726,1.31,63.0,Stonyfield Fruit Snacks
FOODS_3_722,FOODS_3,721,0.55,41.0,Organic Valley Russet Potatoes (5lb)
FOODS_3_442,FOODS_3,720,1.7,82.0,Horizon Strawberry Jam
FOODS_3_798,FOODS_3,719,1.59,74.0,Nature Valley Roasted Peanuts
FOODS_2_023,FOODS_2,719,1.79,55.0,Dole Salami Trio
FOODS_3_673,FOODS_3,716,1.25,43.0,Marketside Chocolate Chip Cookies
FOODS_1_070,FOODS_1,714,1.9,67.0,General Mills Cream Cheese Spread
FOODS_2_270,FOODS_2,713,1.66,79.0,Nature Valley Chicken Breast (Boneless)
FOODS_3_223,FOODS_3,710,2.66,80.0,Quaker Whole Wheat Bread
FOODS_2_091,FOODS_2,710,1.99,75.0,Silk Ground Beef (93% Lean)
FOODS_2_089,FOODS_2,710,0.94,38.0,Tyson Veggie Burgers
FOODS_2_265,FOODS_2,698,1.68,70.0,Tyson Frozen Lasagna
FOODS_3_172,FOODS_3,696,0.74,15.0,Stonyfield Granola Bars (Oats)
FOODS_2_363,FOODS_2,696,1.19,78.0,Silk Beef Patties (1/4 lb)
FOODS_2_102,FOODS_2,695,1.11,35.0,General Mills Frozen French Fries
FOODS_2_317,FOODS_2,695,1.38,63.0,Annie's Frozen Waffles
FOODS_2_378,FOODS_2,693,1.72,75.0,Horizon Tilapia Fillets
FOODS_1_136,FOODS_1,689,2.94,85.0,Chobani Half & Half Creamer
FOODS_3_443,FOODS_3,683,1.03,49.0,Silk Russet Potatoes (5lb)
FOODS_3_720,FOODS_3,681,1.0,46.0,Great Value Peanut Butter (Creamy)
FOODS_2_298,FOODS_2,680,1.21,53.0,Horizon Frozen Peaches
FOODS_2_185,FOODS_2,679,0.92,29.0,Tyson Frozen Broccoli Florets
FOODS_1_060,FOODS_1,672,1.07,40.0,Stonyfield Whole Milk (1 gal)
FOODS_2_136,FOODS_2,672,2.49,65.0,Chobani Corned Beef
FOODS_3_110,FOODS_3,672,1.18,48.0,Nature Valley Granola Bars (Oats)
FOODS_2_377,FOODS_2,670,1.6,40.0,Tyson Frozen Waffles
FOODS_3_380,FOODS_3,668,1.74,72.0,Stonyfield Strawberry Jam
FOODS_1_164,FOODS_1,664,2.18,91.0,Kelloggs Probiotic Drink
FOODS_3_743,FOODS_3,661,1.08,23.0,Dole English Muffins
FOODS_1_029,FOODS_1,659,1.92,67.0,Annie's Whipped Topping
FOODS_3_229,FOODS_3,659,1.48,51.0,Kraft Tortilla Chips
FOODS_3_119,FOODS_3,657,1.49,53.0,Dole Avocados (Hass)
FOODS_3_549,FOODS_3,656,1.22,68.0,Kraft Chocolate Chip Cookies
FOODS_2_386,FOODS_2,654,2.12,71.0,Organic Valley Pork Loin Chops
FOODS_3_529,FOODS_3,650,1.17,34.0,Marketside Sliced White Bread
FOODS_2_008,FOODS_2,647,1.87,83.0,Chobani Atlantic Salmon Fillet
FOODS_2_250,FOODS_2,647,1.0,46.0,Horizon Honey Ham Slices
FOODS_2_261,FOODS_2,646,1.39,60.0,Kraft Frozen Spinich
FOODS_3_597,FOODS_3,646,1.56,76.0,Kraft Strawberry Jam
FOODS_3_453,FOODS_3,645,1.05,47.0,Kraft Black Beans (15oz)
FOODS_3_036,FOODS_3,641,1.61,69.0,Kelloggs Baby Carrots Bag
FOODS_3_122,FOODS_3,637,0.87,45.0,Horizon Fruit Snacks
FOODS_1_053,FOODS_1,637,5.29,71.0,Kraft Blueberry Yogurt 4pk
FOODS_1_212,FOODS_1,626,1.03,57.0,Kelloggs Large Grade A Eggs (12ct)
FOODS_3_221,FOODS_3,625,0.79,43.0,Annie's Classic Cola 2L
FOODS_1_093,FOODS_1,624,1.48,53.0,Annie's Greek Strawberry Yogurt
FOODS_1_002,FOODS_1,624,1.18,59.0,Organic Valley Large Grade A Eggs (12ct)
FOODS_3_143,FOODS_3,620,1.2,42.0,Quaker Black Beans (15oz)
FOODS_1_157,FOODS_1,619,1.88,53.0,Annie's Sour Cream (16oz)
FOODS_3_670,FOODS_3,618,1.87,82.0,Nature Valley Black Beans (15oz)
FOODS_2_345,FOODS_2,618,1.1,46.0,Tyson Meatball Sub Kit
FOODS_2_172,FOODS_2,617,1.2,57.0,Stonyfield Ice Cream (Vanilla Bean)
FOODS_3_600,FOODS_3,616,1.07,66.0,Chobani Yellow Onions
FOODS_2_389,FOODS_2,612,1.6,72.0,Kraft Veggie Burgers
FOODS_2_178,FOODS_2,606,1.67,81.0,Organic Valley Frozen Peaches
FOODS_1_141,FOODS_1,605,2.49,85.0,Annie's Pepper Jack Cubes
FOODS_2_094,FOODS_2,603,2.55,69.0,Nature Valley Smoked Turkey Deli Slices
FOODS_3_018,FOODS_3,603,1.68,37.0,Organic Valley Canned Sweet Corn
FOODS_3_430,FOODS_3,595,2.41,62.0,Nature Valley Bagged Salad Mix
FOODS_1_059,FOODS_1,592,1.43,55.0,Silk Whipped Topping
FOODS_3_215,FOODS_3,592,0.61,15.0,Dole Fruit Snacks
FOODS_2_200,FOODS_2,591,2.62,77.0,Chobani Hot Dogs (8ct)
FOODS_2_161,FOODS_2,591,1.49,75.0,Marketside Beef Chuck Roast
FOODS_2_328,FOODS_2,591,0.79,52.0,Chobani Frozen Peaches
FOODS_3_397,FOODS_3,590,1.56,78.0,Annie's Green Seedless Grapes
FOODS_1_107,FOODS_1,581,1.71,65.0,Silk Margarine Tub
FOODS_2_076,FOODS_2,580,1.34,66.0,Stonyfield Corned Beef
FOODS_2_253,FOODS_2,577,0.69,25.0,Annie's Mixed Vegetable Medley
FOODS_2_324,FOODS_2,575,1.52,85.0,Kelloggs Raw Shrimp (Peeled)
FOODS_3_343,FOODS_3,574,2.58,84.0,Dole Sliced White Bread
FOODS_2_087,FOODS_2,568,1.87,71.0,Dole Breaded Fish Sticks
FOODS_3_004,FOODS_3,568,1.81,70.0,Kelloggs Classic Cola 2L
FOODS_1_057,FOODS_1,565,1.65,90.0,Tyson Ricotta Cheese
FOODS_1_010,FOODS_1,563,1.15,56.0,Horizon Cream Cheese Spread
FOODS_2_077,FOODS_2,563,1.87,77.0,Annie's Frozen Waffles
FOODS_1_122,FOODS_1,561,1.06,43.0,Horizon Large Grade A Eggs (12ct)
FOODS_2_312,FOODS_2,555,1.61,60.0,Chobani Frozen French Fries
FOODS_1_126,FOODS_1,555,1.62,87.0,Nature Valley String Cheese Snacks
FOODS_1_179,FOODS_1,554,1.42,62.0,Nestle Whipped Topping
FOODS_2_273,FOODS_2,552,1.94,67.0,Marketside Beef Patties (1/4 lb)
FOODS_2_039,FOODS_2,551,1.87,66.0,Dole Frozen Chicken Nuggets
FOODS_2_243,FOODS_2,550,2.12,74.0,Nestle Beef Patties (1/4 lb)
FOODS_2_111,FOODS_2,549,1.95,75.0,Quaker Frozen Spinich
FOODS_2_268,FOODS_2,549,1.71,73.0,Stonyfield Frozen Peaches
FOODS_1_193,FOODS_1,545,1.99,65.0,Marketside Orange Juice (No Pulp)
FOODS_1_171,FOODS_1,544,1.73,72.0,Silk Pepper Jack Cubes
FOODS_2_354,FOODS_2,542,2.18,67.0,Organic Valley Raw Shrimp (Peeled)
FOODS_2_123,FOODS_2,541,0.85,38.0,Silk Beef Patties (1/4 lb)
FOODS_2_214,FOODS_2,539,1.14,71.0,General Mills Smoked Turkey Deli Slices
FOODS_1_211,FOODS_1,534,2.12,73.0,Nestle 2% Reduced Fat Milk
FOODS_3_016,FOODS_3,533,1.33,30.0,Great Value Spaghetti Noodles
FOODS_2_310,FOODS_2,533,2.24,77.0,General Mills Honey Ham Slices
FOODS_2_007,FOODS_2,530,1.9,61.0,Dole Frozen Mixed Berries
FOODS_2_028,FOODS_2,530,1.95,59.0,Stonyfield Frozen Peaches
FOODS_2_259,FOODS_2,525,2.33,75.0,Nestle Turkey Bacon
FOODS_2_154,FOODS_2,520,3.67,89.0,Horizon Smoked Turkey Deli Slices
FOODS_2_393,FOODS_2,517,1.44,55.0,Tyson Beef Patties (1/4 lb)
FOODS_3_662,FOODS_3,517,1.39,43.0,General Mills Yellow Onions
FOODS_3_713,FOODS_3,516,3.89,82.0,Tyson Organic Bananas (Bunch)
FOODS_3_111,FOODS_3,515,0.93,39.0,Quaker Canned Sweet Corn
FOODS_3_017,FOODS_3,514,1.76,80.0,Marketside Granola Bars (Oats)
FOODS_1_151,FOODS_1,514,1.59,61.0,Dole 2% Reduced Fat Milk
FOODS_2_191,FOODS_2,511,1.87,76.0,Quaker Beef Chuck Roast
FOODS_3_806,FOODS_3,509,1.74,92.0,General Mills Organic Bananas (Bunch)
FOODS_3_033,FOODS_3,509,1.61,50.0,Marketside Sliced White Bread
FOODS_2_160,FOODS_2,506,2.34,81.0,Great Value Honey Ham Slices
FOODS_2_281,FOODS_2,495,2.18,88.0,Tyson Beef Chuck Roast
FOODS_2_057,FOODS_2,490,1.29,46.0,Tyson Breaded Fish Sticks
FOODS_3_779,FOODS_3,487,2.8,89.0,Silk Classic Cola 2L
FOODS_3_009,FOODS_3,486,1.21,53.0,Tyson Russet Potatoes (5lb)
FOODS_3_315,FOODS_3,483,3.67,71.0,Silk Baby Carrots Bag
FOODS_1_189,FOODS_1,480,2.83,84.0,Annie's Almond Milk (Unsweetened)
FOODS_1_056,FOODS_1,476,1.21,85.0,Chobani Cage Free Brown Eggs
FOODS_3_576,FOODS_3,473,1.56,56.0,Great Value Canned Sweet Corn
FOODS_2_155,FOODS_2,468,1.81,87.0,Silk Frozen Broccoli Florets
FOODS_2_165,FOODS_2,460,2.8,83.0,Kraft Meatball Sub Kit
FOODS_2_179,FOODS_2,460,1.54,65.0,Nestle Veggie Burgers
