item_id,dept_id,product_name
FOODS_3_751,FOODS_3,Quaker Peanut Butter (Creamy)
FOODS_3_691,FOODS_3,Nestle Russet Potatoes (5lb)
FOODS_2_147,FOODS_2,Nestle Breaded Fish Sticks
FOODS_3_417,FOODS_3,Marketside Honey Nut Cereal
FOODS_1_160,FOODS_1,Great Value Cream Cheese Spread
FOODS_1_022,FOODS_1,General Mills Salted Butter Sticks
FOODS_2_168,FOODS_2,Chobani Tilapia Fillets
FOODS_3_500,FOODS_3,Kelloggs Classic Cola 2L
FOODS_2_365,FOODS_2,Annie's Frozen Broccoli Florets
FOODS_3_364,FOODS_3,Stonyfield Roasted Peanuts
FOODS_3_254,FOODS_3,Nature Valley Whole Wheat Bread
FOODS_2_280,FOODS_2,Chobani Honey Ham Slices
FOODS_3_548,FOODS_3,Kelloggs Roma Tomatoes
FOODS_3_471,FOODS_3,Dole Whole Wheat Bread
FOODS_3_088,FOODS_3,Chobani Avocados (Hass)
FOODS_3_736,FOODS_3,Great Value Roasted Peanuts
FOODS_2_207,FOODS_2,Quaker Breaded Fish Sticks
FOODS_3_510,FOODS_3,Nature Valley Honey Nut Cereal
FOODS_2_195,FOODS_2,Nestle Meatball Sub Kit
FOODS_2_395,FOODS_2,Silk Frozen Broccoli Florets
FOODS_3_180,FOODS_3,Kelloggs Green Seedless Grapes
FOODS_2_271,FOODS_2,Quaker Ground Beef (93% Lean)
FOODS_2_300,FOODS_2,Stonyfield Chicken Breast (Boneless)
FOODS_2_017,FOODS_2,Marketside Frozen Waffles
FOODS_2_048,FOODS_2,Great Value Tilapia Fillets
FOODS_2_369,FOODS_2,Marketside Frozen Chicken Nuggets
FOODS_3_517,FOODS_3,Kraft Roma Tomatoes
FOODS_3_409,FOODS_3,Tyson Whole Wheat Bread
FOODS_3_164,FOODS_3,Kelloggs Russet Potatoes (5lb)
FOODS_3_633,FOODS_3,Tyson Sparkling Water (Lime)
FOODS_3_613,FOODS_3,Kraft Instant Coffee
FOODS_1_111,FOODS_1,Quaker Pepper Jack Cubes
FOODS_3_353,FOODS_3,Marketside Tortilla Chips
FOODS_2_313,FOODS_2,Tyson Mixed Vegetable Medley
FOODS_3_359,FOODS_3,Dole Canned Sweet Corn
FOODS_3_210,FOODS_3,Organic Valley Instant Coffee
FOODS_1_089,FOODS_1,Tyson Whipped Topping
FOODS_2_097,FOODS_2,Marketside Frozen Mixed Berries
FOODS_2_187,FOODS_2,Silk Frozen Mixed Berries
FOODS_3_256,FOODS_3,Great Value Strawberry Jam
FOODS_2_372,FOODS_2,Kelloggs Frozen French Fries
FOODS_3_338,FOODS_3,Organic Valley Pretzels
FOODS_2_090,FOODS_2,Horizon Chicken Breast (Boneless)
FOODS_3_626,FOODS_3,Organic Valley Whole Wheat Bread
FOODS_3_696,FOODS_3,Chobani Honey Nut Cereal
FOODS_2_287,FOODS_2,Quaker Frozen Waffles
FOODS_3_745,FOODS_3,Tyson Red Gala Apples
FOODS_3_165,FOODS_3,Kraft White Rice (2lb)
FOODS_3_038,FOODS_3,General Mills Peanut Butter (Creamy)
FOODS_3_371,FOODS_3,Nestle English Muffins
FOODS_3_264,FOODS_3,Chobani Spaghetti Noodles
FOODS_3_790,FOODS_3,General Mills Marinara Pasta Sauce
FOODS_2_246,FOODS_2,General Mills Pork Sausage Links
FOODS_2_158,FOODS_2,Nature Valley Atlantic Salmon Fillet
FOODS_3_137,FOODS_3,Tyson Sparkling Water (Lime)
FOODS_1_033,FOODS_1,Marketside Greek Strawberry Yogurt
FOODS_3_296,FOODS_3,Chobani Granola Bars (Oats)
FOODS_3_690,FOODS_3,Organic Valley Strawberry Jam
FOODS_3_507,FOODS_3,Silk Yellow Onions
FOODS_1_095,FOODS_1,Quaker Cheddar Cheese Block
FOODS_3_796,FOODS_3,Stonyfield Roma Tomatoes
FOODS_2_390,FOODS_2,General Mills Chicken Breast (Boneless)
FOODS_3_737,FOODS_3,Marketside Instant Coffee
FOODS_3_693,FOODS_3,Kraft Yellow Onions
FOODS_2_006,FOODS_2,General Mills Pork Sausage Links
FOODS_3_022,FOODS_3,General Mills Chocolate Chip Cookies
FOODS_2_129,FOODS_2,Marketside Frozen Chicken Nuggets
FOODS_1_131,FOODS_1,Nestle Oat Milk (Barista Blend)
FOODS_2_337,FOODS_2,Marketside Frozen Mixed Berries
FOODS_2_248,FOODS_2,Chobani Atlantic Salmon Fillet
FOODS_2_159,FOODS_2,Quaker Frozen Chicken Nuggets
FOODS_2_226,FOODS_2,Organic Valley Corned Beef
FOODS_2_068,FOODS_2,Kelloggs Atlantic Salmon Fillet
FOODS_2_193,FOODS_2,Marketside Mixed Vegetable Medley
FOODS_1_159,FOODS_1,Quaker Almond Milk (Unsweetened)
FOODS_2_071,FOODS_2,Dole Beef Chuck Roast
FOODS_1_098,FOODS_1,Organic Valley Heavy Whipping Cream
FOODS_3_337,FOODS_3,Marketside Bagged Salad Mix
FOODS_1_084,FOODS_1,Kelloggs Chocolate Milk
FOODS_1_077,FOODS_1,Annie's Margarine Tub
FOODS_3_472,FOODS_3,Chobani Peanut Butter (Creamy)
FOODS_2_073,FOODS_2,Tyson Mixed Vegetable Medley
FOODS_2_252,FOODS_2,Stonyfield Frozen French Fries
FOODS_2_254,FOODS_2,Nature Valley Breakfast Burritos
FOODS_3_512,FOODS_3,Great Value Spaghetti Noodles
FOODS_3_563,FOODS_3,Nestle Baby Carrots Bag
FOODS_2_362,FOODS_2,Horizon Frozen Pepperoni Pizza
FOODS_2_096,FOODS_2,Great Value Pork Sausage Links
FOODS_3_255,FOODS_3,Quaker Peanut Butter (Creamy)
FOODS_2_209,FOODS_2,Marketside Veggie Burgers
FOODS_3_602,FOODS_3,Horizon Sparkling Water (Lime)
FOODS_3_260,FOODS_3,Kelloggs Tortilla Chips
FOODS_2_117,FOODS_2,Kraft Breaded Fish Sticks
FOODS_2_239,FOODS_2,Quaker Veggie Burgers
FOODS_3_350,FOODS_3,Nature Valley Russet Potatoes (5lb)
FOODS_3_595,FOODS_3,Nestle Whole Wheat Bread
FOODS_2_015,FOODS_2,Quaker Meatball Sub Kit
FOODS_2_046,FOODS_2,Nature Valley Corned Beef
FOODS_3_220,FOODS_3,Stonyfield Potato Chips (Classic)
FOODS_2_379,FOODS_2,Silk Turkey Bacon
FOODS_3_466,FOODS_3,Organic Valley Red Gala Apples
FOODS_3_521,FOODS_3,Tyson Green Seedless Grapes
FOODS_3_601,FOODS_3,Tyson Tortilla Chips
FOODS_3_703,FOODS_3,Quaker Roma Tomatoes
FOODS_3_171,FOODS_3,Silk Spaghetti Noodles
FOODS_1_079,FOODS_1,Quaker Swiss Cheese Slices
